Fecha,Dia,ID_Dia,Sistema,ID_Sistema,Cantidades,ID_Cantidades,Base,ID_Base,Volumen
11/01/2023,wednesday,3,Uruapan,1,Distribucion consumo,2,Cana,6,8.63386
11/01/2023,wednesday,3,Uruapan,1,Distribucion transporte,3,Firme,1,1100
11/01/2023,wednesday,3,Uruapan,1,Distribucion transporte,3,Flexible,2,0
11/01/2023,wednesday,3,Uruapan,1,Distribucion transporte,3,Volumetrica,3,270.4
11/01/2023,wednesday,3,Uruapan,1,Distribucion transporte,3,Interrumpible,7,0
11/01/2023,wednesday,3,Uruapan,1,Distribucion transporte,3,Cana,6,0
11/01/2023,wednesday,3,Uruapan,1,Incumplimientos,4,Firme,1,0
11/01/2023,wednesday,3,Uruapan,1,Incumplimientos,4,Flexible,2,0
12/01/2023,thursday,4,Morelia,2,Historico,1,Firme,1,2177.09
12/01/2023,thursday,4,Morelia,2,Historico,1,Flexible,2,1120
12/01/2023,thursday,4,Morelia,2,Historico,1,Volumetrica,3,314.5
12/01/2023,thursday,4,Morelia,2,Historico,1,Nominacion,4,3611.59
12/01/2023,thursday,4,Morelia,2,Historico,1,Medicion real,5,3472.27469
12/01/2023,thursday,4,Morelia,2,Distribucion consumo,2,Firme,1,2177.09
12/01/2023,thursday,4,Morelia,2,Distribucion consumo,2,Flexible,2,1120
12/01/2023,thursday,4,Morelia,2,Distribucion consumo,2,Volumetrica,3,175.18469
12/01/2023,thursday,4,Morelia,2,Distribucion consumo,2,Cana,6,0
12/01/2023,thursday,4,Morelia,2,Distribucion transporte,3,Firme,1,2177.09
12/01/2023,thursday,4,Morelia,2,Distribucion transporte,3,Flexible,2,1120
12/01/2023,thursday,4,Morelia,2,Distribucion transporte,3,Volumetrica,3,175.18469
12/01/2023,thursday,4,Morelia,2,Distribucion transporte,3,Interrumpible,7,0
12/01/2023,thursday,4,Morelia,2,Distribucion transporte,3,Cana,6,0
12/01/2023,thursday,4,Morelia,2,Incumplimientos,4,Firme,1,0
12/01/2023,thursday,4,Morelia,2,Incumplimientos,4,Flexible,2,0
12/01/2023,thursday,4,Uruapan,1,Historico,1,Firme,1,1100
12/01/2023,thursday,4,Uruapan,1,Historico,1,Flexible,2,0
12/01/2023,thursday,4,Uruapan,1,Historico,1,Volumetrica,3,270.4
12/01/2023,thursday,4,Uruapan,1,Historico,1,Nominacion,4,1370.4
12/01/2023,thursday,4,Uruapan,1,Historico,1,Medicion real,5,1362.34168
12/01/2023,thursday,4,Uruapan,1,Distribucion consumo,2,Firme,1,1100
12/01/2023,thursday,4,Uruapan,1,Distribucion consumo,2,Flexible,2,0
12/01/2023,thursday,4,Uruapan,1,Distribucion consumo,2,Volumetrica,3,262.34168
12/01/2023,thursday,4,Uruapan,1,Distribucion consumo,2,Cana,6,0
12/01/2023,thursday,4,Uruapan,1,Distribucion transporte,3,Firme,1,1100
12/01/2023,thursday,4,Uruapan,1,Distribucion transporte,3,Flexible,2,0
12/01/2023,thursday,4,Uruapan,1,Distribucion transporte,3,Volumetrica,3,262.34168
12/01/2023,thursday,4,Uruapan,1,Distribucion transporte,3,Interrumpible,7,0
12/01/2023,thursday,4,Uruapan,1,Distribucion transporte,3,Cana,6,0
12/01/2023,thursday,4,Uruapan,1,Incumplimientos,4,Firme,1,0
12/01/2023,thursday,4,Uruapan,1,Incumplimientos,4,Flexible,2,0
13/01/2023,friday,5,Morelia,2,Historico,1,Firme,1,2177.09
13/01/2023,friday,5,Morelia,2,Historico,1,Flexible,2,1120
13/01/2023,friday,5,Morelia,2,Historico,1,Volumetrica,3,314.5
13/01/2023,friday,5,Morelia,2,Historico,1,Nominacion,4,3611.59
13/01/2023,friday,5,Morelia,2,Historico,1,Medicion real,5,3689.23077
13/01/2023,friday,5,Morelia,2,Distribucion consumo,2,Firme,1,2177.09
13/01/2023,friday,5,Morelia,2,Distribucion consumo,2,Flexible,2,1120
13/01/2023,friday,5,Morelia,2,Distribucion consumo,2,Volumetrica,3,314.5
13/01/2023,friday,5,Morelia,2,Distribucion consumo,2,Cana,6,77.64077
13/01/2023,friday,5,Morelia,2,Distribucion transporte,3,Firme,1,2177.09
13/01/2023,friday,5,Morelia,2,Distribucion transporte,3,Flexible,2,1120
13/01/2023,friday,5,Morelia,2,Distribucion transporte,3,Volumetrica,3,302.91
13/01/2023,friday,5,Morelia,2,Distribucion transporte,3,Interrumpible,7,11.59
13/01/2023,friday,5,Morelia,2,Distribucion transporte,3,Cana,6,77.64077
13/01/2023,friday,5,Morelia,2,Incumplimientos,4,Firme,1,0
13/01/2023,friday,5,Morelia,2,Incumplimientos,4,Flexible,2,0
13/01/2023,friday,5,Uruapan,1,Historico,1,Firme,1,1100
13/01/2023,friday,5,Uruapan,1,Historico,1,Flexible,2,0
13/01/2023,friday,5,Uruapan,1,Historico,1,Volumetrica,3,270.4
13/01/2023,friday,5,Uruapan,1,Historico,1,Nominacion,4,1370.4
13/01/2023,friday,5,Uruapan,1,Historico,1,Medicion real,5,1442.07644
13/01/2023,friday,5,Uruapan,1,Distribucion consumo,2,Firme,1,1100
13/01/2023,friday,5,Uruapan,1,Distribucion consumo,2,Flexible,2,0
13/01/2023,friday,5,Uruapan,1,Distribucion consumo,2,Volumetrica,3,270.4
13/01/2023,friday,5,Uruapan,1,Distribucion consumo,2,Cana,6,71.67644
13/01/2023,friday,5,Uruapan,1,Distribucion transporte,3,Firme,1,1100
13/01/2023,friday,5,Uruapan,1,Distribucion transporte,3,Flexible,2,0
13/01/2023,friday,5,Uruapan,1,Distribucion transporte,3,Volumetrica,3,270.4
13/01/2023,friday,5,Uruapan,1,Distribucion transporte,3,Interrumpible,7,0
13/01/2023,friday,5,Uruapan,1,Distribucion transporte,3,Cana,6,11.96644
13/01/2023,friday,5,Uruapan,1,Incumplimientos,4,Firme,1,0
13/01/2023,friday,5,Uruapan,1,Incumplimientos,4,Flexible,2,0
14/01/2023,saturday,6,Morelia,2,Historico,1,Firme,1,2177.09
14/01/2023,saturday,6,Morelia,2,Historico,1,Flexible,2,1120
14/01/2023,saturday,6,Morelia,2,Historico,1,Volumetrica,3,314.5
14/01/2023,saturday,6,Morelia,2,Historico,1,Nominacion,4,3611.59
14/01/2023,saturday,6,Morelia,2,Historico,1,Medicion real,5,3428.11716
14/01/2023,saturday,6,Morelia,2,Distribucion consumo,2,Firme,1,2177.09
14/01/2023,saturday,6,Morelia,2,Distribucion consumo,2,Flexible,2,1120
14/01/2023,saturday,6,Morelia,2,Distribucion consumo,2,Volumetrica,3,131.02716
14/01/2023,saturday,6,Morelia,2,Distribucion consumo,2,Cana,6,0
14/01/2023,saturday,6,Morelia,2,Distribucion transporte,3,Firme,1,2177.09
14/01/2023,saturday,6,Morelia,2,Distribucion transporte,3,Flexible,2,1120
14/01/2023,saturday,6,Morelia,2,Distribucion transporte,3,Volumetrica,3,131.02716
14/01/2023,saturday,6,Morelia,2,Distribucion transporte,3,Interrumpible,7,0
14/01/2023,saturday,6,Morelia,2,Distribucion transporte,3,Cana,6,0
14/01/2023,saturday,6,Morelia,2,Incumplimientos,4,Firme,1,0
14/01/2023,saturday,6,Morelia,2,Incumplimientos,4,Flexible,2,0
14/01/2023,saturday,6,Uruapan,1,Historico,1,Firme,1,1100
14/01/2023,saturday,6,Uruapan,1,Historico,1,Flexible,2,0
14/01/2023,saturday,6,Uruapan,1,Historico,1,Volumetrica,3,270.4
14/01/2023,saturday,6,Uruapan,1,Historico,1,Nominacion,4,1370.4
14/01/2023,saturday,6,Uruapan,1,Historico,1,Medicion real,5,1210.75714
14/01/2023,saturday,6,Uruapan,1,Distribucion consumo,2,Firme,1,1100
14/01/2023,saturday,6,Uruapan,1,Distribucion consumo,2,Flexible,2,0
14/01/2023,saturday,6,Uruapan,1,Distribucion consumo,2,Volumetrica,3,110.75714
14/01/2023,saturday,6,Uruapan,1,Distribucion consumo,2,Cana,6,0
14/01/2023,saturday,6,Uruapan,1,Distribucion transporte,3,Firme,1,1100
14/01/2023,saturday,6,Uruapan,1,Distribucion transporte,3,Flexible,2,0
14/01/2023,saturday,6,Uruapan,1,Distribucion transporte,3,Volumetrica,3,110.75714
14/01/2023,saturday,6,Uruapan,1,Distribucion transporte,3,Interrumpible,7,0
14/01/2023,saturday,6,Uruapan,1,Distribucion transporte,3,Cana,6,0
14/01/2023,saturday,6,Uruapan,1,Incumplimientos,4,Firme,1,0
14/01/2023,saturday,6,Uruapan,1,Incumplimientos,4,Flexible,2,0
15/01/2023,sunday,7,Morelia,2,Historico,1,Firme,1,2177.09
15/01/2023,sunday,7,Morelia,2,Historico,1,Flexible,2,885
15/01/2023,sunday,7,Morelia,2,Historico,1,Volumetrica,3,314.5
15/01/2023,sunday,7,Morelia,2,Historico,1,Nominacion,4,3376.59
15/01/2023,sunday,7,Morelia,2,Historico,1,Medicion real,5,3489.66011
15/01/2023,sunday,7,Morelia,2,Distribucion consumo,2,Firme,1,2177.09
15/01/2023,sunday,7,Morelia,2,Distribucion consumo,2,Flexible,2,885
15/01/2023,sunday,7,Morelia,2,Distribucion consumo,2,Volumetrica,3,314.5
15/01/2023,sunday,7,Morelia,2,Distribucion consumo,2,Cana,6,113.07011
15/01/2023,sunday,7,Morelia,2,Distribucion transporte,3,Firme,1,2177.09
15/01/2023,sunday,7,Morelia,2,Distribucion transporte,3,Flexible,2,885
15/01/2023,sunday,7,Morelia,2,Distribucion transporte,3,Volumetrica,3,314.5
15/01/2023,sunday,7,Morelia,2,Distribucion transporte,3,Interrumpible,7,0
15/01/2023,sunday,7,Morelia,2,Distribucion transporte,3,Cana,6,0
15/01/2023,sunday,7,Morelia,2,Incumplimientos,4,Firme,1,0
15/01/2023,sunday,7,Morelia,2,Incumplimientos,4,Flexible,2,0
15/01/2023,sunday,7,Uruapan,1,Historico,1,Firme,1,1000
15/01/2023,sunday,7,Uruapan,1,Historico,1,Flexible,2,0
15/01/2023,sunday,7,Uruapan,1,Historico,1,Volumetrica,3,270.4
15/01/2023,sunday,7,Uruapan,1,Historico,1,Nominacion,4,1270.4
15/01/2023,sunday,7,Uruapan,1,Historico,1,Medicion real,5,1018.38853
15/01/2023,sunday,7,Uruapan,1,Distribucion consumo,2,Firme,1,1000
15/01/2023,sunday,7,Uruapan,1,Distribucion consumo,2,Flexible,2,0
15/01/2023,sunday,7,Uruapan,1,Distribucion consumo,2,Volumetrica,3,18.38853
15/01/2023,sunday,7,Uruapan,1,Distribucion consumo,2,Cana,6,0
15/01/2023,sunday,7,Uruapan,1,Distribucion transporte,3,Firme,1,1000
15/01/2023,sunday,7,Uruapan,1,Distribucion transporte,3,Flexible,2,0
15/01/2023,sunday,7,Uruapan,1,Distribucion transporte,3,Volumetrica,3,18.38853
15/01/2023,sunday,7,Uruapan,1,Distribucion transporte,3,Interrumpible,7,0
15/01/2023,sunday,7,Uruapan,1,Distribucion transporte,3,Cana,6,0
15/01/2023,sunday,7,Uruapan,1,Incumplimientos,4,Firme,1,0
15/01/2023,sunday,7,Uruapan,1,Incumplimientos,4,Flexible,2,0
16/01/2023,monday,1,Morelia,2,Historico,1,Firme,1,2177.09
16/01/2023,monday,1,Morelia,2,Historico,1,Flexible,2,555
16/01/2023,monday,1,Morelia,2,Historico,1,Volumetrica,3,314.5
16/01/2023,monday,1,Morelia,2,Historico,1,Nominacion,4,3046.59
16/01/2023,monday,1,Morelia,2,Historico,1,Medicion real,5,3597.70474
16/01/2023,monday,1,Morelia,2,Distribucion consumo,2,Firme,1,2177.09
16/01/2023,monday,1,Morelia,2,Distribucion consumo,2,Flexible,2,555
16/01/2023,monday,1,Morelia,2,Distribucion consumo,2,Volumetrica,3,314.5
16/01/2023,monday,1,Morelia,2,Distribucion consumo,2,Cana,6,551.11474
16/01/2023,monday,1,Morelia,2,Distribucion transporte,3,Firme,1,2177.09
16/01/2023,monday,1,Morelia,2,Distribucion transporte,3,Flexible,2,555
16/01/2023,monday,1,Morelia,2,Distribucion transporte,3,Volumetrica,3,314.5
16/01/2023,monday,1,Morelia,2,Distribucion transporte,3,Interrumpible,7,0
16/01/2023,monday,1,Morelia,2,Distribucion transporte,3,Cana,6,0
16/01/2023,monday,1,Morelia,2,Incumplimientos,4,Firme,1,0
16/01/2023,monday,1,Morelia,2,Incumplimientos,4,Flexible,2,0
16/01/2023,monday,1,Uruapan,1,Historico,1,Firme,1,1000
16/01/2023,monday,1,Uruapan,1,Historico,1,Flexible,2,0
16/01/2023,monday,1,Uruapan,1,Historico,1,Volumetrica,3,270.4
16/01/2023,monday,1,Uruapan,1,Historico,1,Nominacion,4,1270.4
16/01/2023,monday,1,Uruapan,1,Historico,1,Medicion real,5,701.0144
16/01/2023,monday,1,Uruapan,1,Distribucion consumo,2,Firme,1,701.0144
16/01/2023,monday,1,Uruapan,1,Distribucion consumo,2,Flexible,2,0
16/01/2023,monday,1,Uruapan,1,Distribucion consumo,2,Volumetrica,3,0
16/01/2023,monday,1,Uruapan,1,Distribucion consumo,2,Cana,6,0
16/01/2023,monday,1,Uruapan,1,Distribucion transporte,3,Firme,1,701.0144
16/01/2023,monday,1,Uruapan,1,Distribucion transporte,3,Flexible,2,0
16/01/2023,monday,1,Uruapan,1,Distribucion transporte,3,Volumetrica,3,0
16/01/2023,monday,1,Uruapan,1,Distribucion transporte,3,Interrumpible,7,0
16/01/2023,monday,1,Uruapan,1,Distribucion transporte,3,Cana,6,0
16/01/2023,monday,1,Uruapan,1,Incumplimientos,4,Firme,1,298.9856
16/01/2023,monday,1,Uruapan,1,Incumplimientos,4,Flexible,2,0
17/01/2023,tuesday,2,Morelia,2,Historico,1,Firme,1,2177.09
17/01/2023,tuesday,2,Morelia,2,Historico,1,Flexible,2,1300
17/01/2023,tuesday,2,Morelia,2,Historico,1,Volumetrica,3,314.5
17/01/2023,tuesday,2,Morelia,2,Historico,1,Nominacion,4,3791.59
17/01/2023,tuesday,2,Morelia,2,Historico,1,Medicion real,5,3729.18344
17/01/2023,tuesday,2,Morelia,2,Distribucion consumo,2,Firme,1,2177.09
17/01/2023,tuesday,2,Morelia,2,Distribucion consumo,2,Flexible,2,1300
17/01/2023,tuesday,2,Morelia,2,Distribucion consumo,2,Volumetrica,3,252.09344
17/01/2023,tuesday,2,Morelia,2,Distribucion consumo,2,Cana,6,0
17/01/2023,tuesday,2,Morelia,2,Distribucion transporte,3,Firme,1,2177.09
17/01/2023,tuesday,2,Morelia,2,Distribucion transporte,3,Flexible,2,1300
17/01/2023,tuesday,2,Morelia,2,Distribucion transporte,3,Volumetrica,3,122.91
17/01/2023,tuesday,2,Morelia,2,Distribucion transporte,3,Interrumpible,7,129.18344
17/01/2023,tuesday,2,Morelia,2,Distribucion transporte,3,Cana,6,0
17/01/2023,tuesday,2,Morelia,2,Incumplimientos,4,Firme,1,0
17/01/2023,tuesday,2,Morelia,2,Incumplimientos,4,Flexible,2,0
17/01/2023,tuesday,2,Uruapan,1,Historico,1,Firme,1,1100
17/01/2023,tuesday,2,Uruapan,1,Historico,1,Flexible,2,0
17/01/2023,tuesday,2,Uruapan,1,Historico,1,Volumetrica,3,270.4
17/01/2023,tuesday,2,Uruapan,1,Historico,1,Nominacion,4,1370.4
17/01/2023,tuesday,2,Uruapan,1,Historico,1,Medicion real,5,511.8085
17/01/2023,tuesday,2,Uruapan,1,Distribucion consumo,2,Firme,1,511.8085
17/01/2023,tuesday,2,Uruapan,1,Distribucion consumo,2,Flexible,2,0
17/01/2023,tuesday,2,Uruapan,1,Distribucion consumo,2,Volumetrica,3,0
17/01/2023,tuesday,2,Uruapan,1,Distribucion consumo,2,Cana,6,0
17/01/2023,tuesday,2,Uruapan,1,Distribucion transporte,3,Firme,1,511.8085
17/01/2023,tuesday,2,Uruapan,1,Distribucion transporte,3,Flexible,2,0
17/01/2023,tuesday,2,Uruapan,1,Distribucion transporte,3,Volumetrica,3,0
17/01/2023,tuesday,2,Uruapan,1,Distribucion transporte,3,Interrumpible,7,0
17/01/2023,tuesday,2,Uruapan,1,Distribucion transporte,3,Cana,6,0
17/01/2023,tuesday,2,Uruapan,1,Incumplimientos,4,Firme,1,588.1915
17/01/2023,tuesday,2,Uruapan,1,Incumplimientos,4,Flexible,2,0
18/01/2023,wednesday,3,Morelia,2,Historico,1,Firme,1,2177.09
18/01/2023,wednesday,3,Morelia,2,Historico,1,Flexible,2,1300
18/01/2023,wednesday,3,Morelia,2,Historico,1,Volumetrica,3,314.5
18/01/2023,wednesday,3,Morelia,2,Historico,1,Nominacion,4,3791.59
18/01/2023,wednesday,3,Morelia,2,Historico,1,Medicion real,5,3426.95751
18/01/2023,wednesday,3,Morelia,2,Distribucion consumo,2,Firme,1,2177.09
18/01/2023,wednesday,3,Morelia,2,Distribucion consumo,2,Flexible,2,1249.86751
18/01/2023,wednesday,3,Morelia,2,Distribucion consumo,2,Volumetrica,3,0
18/01/2023,wednesday,3,Morelia,2,Distribucion consumo,2,Cana,6,0
18/01/2023,wednesday,3,Morelia,2,Distribucion transporte,3,Firme,1,2177.09
18/01/2023,wednesday,3,Morelia,2,Distribucion transporte,3,Flexible,2,1249.86751
18/01/2023,wednesday,3,Morelia,2,Distribucion transporte,3,Volumetrica,3,0
18/01/2023,wednesday,3,Morelia,2,Distribucion transporte,3,Interrumpible,7,0
18/01/2023,wednesday,3,Morelia,2,Distribucion transporte,3,Cana,6,0
18/01/2023,wednesday,3,Morelia,2,Incumplimientos,4,Firme,1,0
18/01/2023,wednesday,3,Morelia,2,Incumplimientos,4,Flexible,2,0
18/01/2023,wednesday,3,Uruapan,1,Historico,1,Firme,1,1100
18/01/2023,wednesday,3,Uruapan,1,Historico,1,Flexible,2,0
18/01/2023,wednesday,3,Uruapan,1,Historico,1,Volumetrica,3,270.4
18/01/2023,wednesday,3,Uruapan,1,Historico,1,Nominacion,4,1370.4
18/01/2023,wednesday,3,Uruapan,1,Historico,1,Medicion real,5,574.98719
18/01/2023,wednesday,3,Uruapan,1,Distribucion consumo,2,Firme,1,574.98719
18/01/2023,wednesday,3,Uruapan,1,Distribucion consumo,2,Flexible,2,0
18/01/2023,wednesday,3,Uruapan,1,Distribucion consumo,2,Volumetrica,3,0
18/01/2023,wednesday,3,Uruapan,1,Distribucion consumo,2,Cana,6,0
18/01/2023,wednesday,3,Uruapan,1,Distribucion transporte,3,Firme,1,574.98719
18/01/2023,wednesday,3,Uruapan,1,Distribucion transporte,3,Flexible,2,0
18/01/2023,wednesday,3,Uruapan,1,Distribucion transporte,3,Volumetrica,3,0
18/01/2023,wednesday,3,Uruapan,1,Distribucion transporte,3,Interrumpible,7,0
18/01/2023,wednesday,3,Uruapan,1,Distribucion transporte,3,Cana,6,0
18/01/2023,wednesday,3,Uruapan,1,Incumplimientos,4,Firme,1,525.01281
18/01/2023,wednesday,3,Uruapan,1,Incumplimientos,4,Flexible,2,0
19/01/2023,thursday,4,Morelia,2,Historico,1,Firme,1,2177.09
19/01/2023,thursday,4,Morelia,2,Historico,1,Flexible,2,1300
19/01/2023,thursday,4,Morelia,2,Historico,1,Volumetrica,3,314.5
19/01/2023,thursday,4,Morelia,2,Historico,1,Nominacion,4,3791.59
19/01/2023,thursday,4,Morelia,2,Historico,1,Medicion real,5,3648.18506
19/01/2023,thursday,4,Morelia,2,Distribucion consumo,2,Firme,1,2177.09
19/01/2023,thursday,4,Morelia,2,Distribucion consumo,2,Flexible,2,1300
19/01/2023,thursday,4,Morelia,2,Distribucion consumo,2,Volumetrica,3,171.09506
19/01/2023,thursday,4,Morelia,2,Distribucion consumo,2,Cana,6,0
19/01/2023,thursday,4,Morelia,2,Distribucion transporte,3,Firme,1,2177.09
19/01/2023,thursday,4,Morelia,2,Distribucion transporte,3,Flexible,2,1300
19/01/2023,thursday,4,Morelia,2,Distribucion transporte,3,Volumetrica,3,122.91
19/01/2023,thursday,4,Morelia,2,Distribucion transporte,3,Interrumpible,7,48.18506
19/01/2023,thursday,4,Morelia,2,Distribucion transporte,3,Cana,6,0
19/01/2023,thursday,4,Morelia,2,Incumplimientos,4,Firme,1,0
19/01/2023,thursday,4,Morelia,2,Incumplimientos,4,Flexible,2,0
19/01/2023,thursday,4,Uruapan,1,Historico,1,Firme,1,1100
19/01/2023,thursday,4,Uruapan,1,Historico,1,Flexible,2,0
19/01/2023,thursday,4,Uruapan,1,Historico,1,Volumetrica,3,270.4
19/01/2023,thursday,4,Uruapan,1,Historico,1,Nominacion,4,1370.4
19/01/2023,thursday,4,Uruapan,1,Historico,1,Medicion real,5,692.56857
19/01/2023,thursday,4,Uruapan,1,Distribucion consumo,2,Firme,1,692.56857
19/01/2023,thursday,4,Uruapan,1,Distribucion consumo,2,Flexible,2,0
19/01/2023,thursday,4,Uruapan,1,Distribucion consumo,2,Volumetrica,3,0
19/01/2023,thursday,4,Uruapan,1,Distribucion consumo,2,Cana,6,0
19/01/2023,thursday,4,Uruapan,1,Distribucion transporte,3,Firme,1,692.56857
19/01/2023,thursday,4,Uruapan,1,Distribucion transporte,3,Flexible,2,0
19/01/2023,thursday,4,Uruapan,1,Distribucion transporte,3,Volumetrica,3,0
19/01/2023,thursday,4,Uruapan,1,Distribucion transporte,3,Interrumpible,7,0
19/01/2023,thursday,4,Uruapan,1,Distribucion transporte,3,Cana,6,0
19/01/2023,thursday,4,Uruapan,1,Incumplimientos,4,Firme,1,407.43143
19/01/2023,thursday,4,Uruapan,1,Incumplimientos,4,Flexible,2,0
20/01/2023,friday,5,Morelia,2,Historico,1,Firme,1,2177.09
20/01/2023,friday,5,Morelia,2,Historico,1,Flexible,2,1300
20/01/2023,friday,5,Morelia,2,Historico,1,Volumetrica,3,314.5
20/01/2023,friday,5,Morelia,2,Historico,1,Nominacion,4,3791.59
20/01/2023,friday,5,Morelia,2,Historico,1,Medicion real,5,3590.10468
20/01/2023,friday,5,Morelia,2,Distribucion consumo,2,Firme,1,2177.09
20/01/2023,friday,5,Morelia,2,Distribucion consumo,2,Flexible,2,1300
20/01/2023,friday,5,Morelia,2,Distribucion consumo,2,Volumetrica,3,113.01468
20/01/2023,friday,5,Morelia,2,Distribucion consumo,2,Cana,6,0
20/01/2023,friday,5,Morelia,2,Distribucion transporte,3,Firme,1,2177.09
20/01/2023,friday,5,Morelia,2,Distribucion transporte,3,Flexible,2,1300
20/01/2023,friday,5,Morelia,2,Distribucion transporte,3,Volumetrica,3,113.01468
20/01/2023,friday,5,Morelia,2,Distribucion transporte,3,Interrumpible,7,0
20/01/2023,friday,5,Morelia,2,Distribucion transporte,3,Cana,6,0
20/01/2023,friday,5,Morelia,2,Incumplimientos,4,Firme,1,0
20/01/2023,friday,5,Morelia,2,Incumplimientos,4,Flexible,2,0
20/01/2023,friday,5,Uruapan,1,Historico,1,Firme,1,1100
20/01/2023,friday,5,Uruapan,1,Historico,1,Flexible,2,0
20/01/2023,friday,5,Uruapan,1,Historico,1,Volumetrica,3,270.4
20/01/2023,friday,5,Uruapan,1,Historico,1,Nominacion,4,1370.4
20/01/2023,friday,5,Uruapan,1,Historico,1,Medicion real,5,628.65391
20/01/2023,friday,5,Uruapan,1,Distribucion consumo,2,Firme,1,628.65391
20/01/2023,friday,5,Uruapan,1,Distribucion consumo,2,Flexible,2,0
20/01/2023,friday,5,Uruapan,1,Distribucion consumo,2,Volumetrica,3,0
20/01/2023,friday,5,Uruapan,1,Distribucion consumo,2,Cana,6,0
20/01/2023,friday,5,Uruapan,1,Distribucion transporte,3,Firme,1,628.65391
20/01/2023,friday,5,Uruapan,1,Distribucion transporte,3,Flexible,2,0
20/01/2023,friday,5,Uruapan,1,Distribucion transporte,3,Volumetrica,3,0
20/01/2023,friday,5,Uruapan,1,Distribucion transporte,3,Interrumpible,7,0
20/01/2023,friday,5,Uruapan,1,Distribucion transporte,3,Cana,6,0
20/01/2023,friday,5,Uruapan,1,Incumplimientos,4,Firme,1,471.34609
20/01/2023,friday,5,Uruapan,1,Incumplimientos,4,Flexible,2,0
21/01/2023,saturday,6,Morelia,2,Historico,1,Firme,1,2177.09
21/01/2023,saturday,6,Morelia,2,Historico,1,Flexible,2,1300
21/01/2023,saturday,6,Morelia,2,Historico,1,Volumetrica,3,314.5
21/01/2023,saturday,6,Morelia,2,Historico,1,Nominacion,4,3791.59
21/01/2023,saturday,6,Morelia,2,Historico,1,Medicion real,5,3353.31544
21/01/2023,saturday,6,Morelia,2,Distribucion consumo,2,Firme,1,2177.09
21/01/2023,saturday,6,Morelia,2,Distribucion consumo,2,Flexible,2,1176.22544
21/01/2023,saturday,6,Morelia,2,Distribucion consumo,2,Volumetrica,3,0
21/01/2023,saturday,6,Morelia,2,Distribucion consumo,2,Cana,6,0
21/01/2023,saturday,6,Morelia,2,Distribucion transporte,3,Firme,1,2177.09
21/01/2023,saturday,6,Morelia,2,Distribucion transporte,3,Flexible,2,1176.22544
21/01/2023,saturday,6,Morelia,2,Distribucion transporte,3,Volumetrica,3,0
21/01/2023,saturday,6,Morelia,2,Distribucion transporte,3,Interrumpible,7,0
21/01/2023,saturday,6,Morelia,2,Distribucion transporte,3,Cana,6,0
21/01/2023,saturday,6,Morelia,2,Incumplimientos,4,Firme,1,0
21/01/2023,saturday,6,Morelia,2,Incumplimientos,4,Flexible,2,0
21/01/2023,saturday,6,Uruapan,1,Historico,1,Firme,1,1100
21/01/2023,saturday,6,Uruapan,1,Historico,1,Flexible,2,0
